Date,Hs,Hs_hat
15/06/2007 05:30,0.86,0.258
15/06/2007 06:30,0.78,0.234
15/06/2007 07:30,0.82,0.246
15/06/2007 08:30,0.7,0.21
15/06/2007 09:30,0.7,0.21
15/06/2007 10:30,0.63,0.189
15/06/2007 11:30,0.66,0.198
15/06/2007 12:30,0.63,0.189
15/06/2007 13:30,0.59,0.177
15/06/2007 14:30,0.66,0.198
15/06/2007 15:30,0.66,0.198
15/06/2007 16:30,0.74,0.222
15/06/2007 17:30,0.78,0.234
15/06/2007 18:30,0.74,0.222
15/06/2007 19:30,0.82,0.246
15/06/2007 20:30,0.74,0.222
15/06/2007 21:30,0.86,0.258
15/06/2007 22:30,0.94,0.282
15/06/2007 23:30,1.05,0.315
16/06/2007 00:30,1.02,0.306
16/06/2007 01:30,1.09,0.327
16/06/2007 02:30,0.94,0.282
16/06/2007 03:30,0.82,0.246
16/06/2007 04:30,0.74,0.222
16/06/2007 05:30,0.66,0.198
16/06/2007 06:30,0.66,0.198
16/06/2007 07:30,0.66,0.198
16/06/2007 08:30,0.7,0.21
16/06/2007 09:30,0.7,0.21
16/06/2007 10:30,0.66,0.198
16/06/2007 11:30,0.63,0.189
16/06/2007 12:30,0.66,0.198
16/06/2007 13:30,0.63,0.189
16/06/2007 14:30,0.51,0.153
16/06/2007 15:30,0.47,0.141
16/06/2007 16:30,0.47,0.141
16/06/2007 17:30,0.47,0.141
16/06/2007 18:30,0.55,0.165
16/06/2007 19:30,0.47,0.141
16/06/2007 20:30,0.55,0.165
16/06/2007 21:30,0.55,0.165
16/06/2007 22:30,0.55,0.165
16/06/2007 23:30,0.59,0.177
17/06/2007 00:30,0.55,0.165
17/06/2007 01:30,0.51,0.153
17/06/2007 02:30,0.47,0.141
17/06/2007 03:30,0.39,0.117
17/06/2007 04:30,0.43,0.129
17/06/2007 05:30,0.27,0.081
17/06/2007 06:30,0.23,0.069
17/06/2007 07:30,0.2,0.06
17/06/2007 08:30,0.16,0.048
17/06/2007 09:30,0.2,0.06
17/06/2007 10:30,0.2,0.06
17/06/2007 11:30,0.16,0.048
17/06/2007 12:30,0.16,0.048
17/06/2007 13:30,0.16,0.048
17/06/2007 14:30,0.16,0.048
17/06/2007 15:30,0.16,0.048
17/06/2007 16:30,0.2,0.06
17/06/2007 17:30,0.2,0.06
17/06/2007 18:30,0.2,0.06
17/06/2007 19:30,0.23,0.069
17/06/2007 20:30,0.23,0.069
17/06/2007 21:30,0.23,0.069
17/06/2007 22:30,0.2,0.06
17/06/2007 23:30,0.2,0.06
18/06/2007 00:30,0.2,0.06
18/06/2007 01:30,0.2,0.06
18/06/2007 02:30,0.2,0.06
18/06/2007 03:30,0.2,0.06
18/06/2007 04:30,0.23,0.069
18/06/2007 05:30,0.23,0.069
18/06/2007 06:30,0.2,0.06
18/06/2007 07:30,0.2,0.06
18/06/2007 08:30,0.16,0.048
18/06/2007 09:30,0.16,0.048
18/06/2007 10:30,0.12,0.036
18/06/2007 11:30,0.12,0.036
18/06/2007 12:30,0.16,0.048
18/06/2007 13:30,0.16,0.048
18/06/2007 14:30,0.23,0.069
18/06/2007 15:30,0.39,0.117
18/06/2007 16:30,0.39,0.117
18/06/2007 17:30,0.39,0.117
18/06/2007 18:30,0.55,0.165
18/06/2007 19:30,0.74,0.222
18/06/2007 20:30,0.94,0.282
18/06/2007 21:30,1.09,0.327
18/06/2007 22:30,1.17,0.351
18/06/2007 23:30,1.05,0.315
19/06/2007 00:30,0.86,0.258
19/06/2007 01:30,0.86,0.258
19/06/2007 02:30,0.9,0.27
19/06/2007 03:30,0.94,0.282
19/06/2007 04:30,0.82,0.246
19/06/2007 05:30,0.74,0.222
19/06/2007 06:30,0.63,0.189
19/06/2007 07:30,0.47,0.141
19/06/2007 08:30,0.43,0.129
19/06/2007 09:30,0.39,0.117
19/06/2007 10:30,0.39,0.117
19/06/2007 11:30,0.35,0.105
19/06/2007 12:30,0.35,0.105
19/06/2007 13:30,0.31,0.093
19/06/2007 14:30,0.31,0.093
19/06/2007 15:30,0.31,0.093
19/06/2007 16:30,0.27,0.081
19/06/2007 17:30,0.23,0.069
19/06/2007 18:30,0.27,0.081
19/06/2007 19:30,0.27,0.081
19/06/2007 20:30,0.23,0.069
19/06/2007 21:30,0.23,0.069
19/06/2007 22:30,0.23,0.069
19/06/2007 23:30,0.2,0.06
20/06/2007 00:30,0.2,0.06
20/06/2007 01:30,0.31,0.093
20/06/2007 02:30,0.31,0.093
20/06/2007 03:30,0.31,0.093
20/06/2007 04:30,0.27,0.081
20/06/2007 05:30,0.2,0.06
20/06/2007 06:30,0.23,0.069
20/06/2007 07:30,0.2,0.06
20/06/2007 08:30,0.2,0.06
20/06/2007 09:30,0.23,0.069
20/06/2007 10:30,0.23,0.069
20/06/2007 11:30,0.27,0.081
20/06/2007 12:30,0.35,0.105
20/06/2007 13:30,0.35,0.105
20/06/2007 14:30,0.43,0.129
20/06/2007 15:30,0.43,0.129
20/06/2007 16:30,0.47,0.141
20/06/2007 17:30,0.43,0.129
20/06/2007 18:30,0.39,0.117
20/06/2007 19:30,0.39,0.117
20/06/2007 20:30,0.39,0.117
20/06/2007 21:30,0.39,0.117
20/06/2007 22:30,0.35,0.105
20/06/2007 23:30,0.39,0.117
21/06/2007 00:30,0.55,0.165
21/06/2007 01:30,0.63,0.189
21/06/2007 02:30,0.63,0.189
21/06/2007 03:30,0.66,0.198
21/06/2007 04:30,0.63,0.189
21/06/2007 05:30,0.55,0.165
21/06/2007 06:30,0.47,0.141
21/06/2007 07:30,0.43,0.129
21/06/2007 08:30,0.35,0.105
21/06/2007 09:30,0.35,0.105
21/06/2007 10:30,0.31,0.093
21/06/2007 11:30,0.31,0.093
21/06/2007 12:30,0.31,0.093
21/06/2007 13:30,0.27,0.081
21/06/2007 14:30,0.27,0.081
21/06/2007 15:30,0.51,0.153
21/06/2007 16:30,0.43,0.129
21/06/2007 17:30,0.43,0.129
21/06/2007 18:30,0.35,0.105
21/06/2007 19:30,0.31,0.093
21/06/2007 20:30,0.27,0.081
21/06/2007 21:30,0.27,0.081
21/06/2007 22:30,0.27,0.081
21/06/2007 23:30,0.27,0.081
22/06/2007 00:30,0.23,0.069
22/06/2007 01:30,0.23,0.069
22/06/2007 02:30,0.2,0.06
22/06/2007 03:30,0.2,0.06
22/06/2007 04:30,0.2,0.06
22/06/2007 05:30,0.2,0.06
22/06/2007 06:30,0.2,0.06
22/06/2007 07:30,0.16,0.048
22/06/2007 08:30,0.16,0.048
22/06/2007 09:30,0.16,0.048
22/06/2007 10:30,0.12,0.036
22/06/2007 11:30,0.16,0.048
22/06/2007 12:30,0.16,0.048
22/06/2007 13:30,0.12,0.036
22/06/2007 14:30,0.12,0.036
22/06/2007 15:30,0.16,0.048
22/06/2007 16:30,0.16,0.048
22/06/2007 17:30,0.16,0.048
22/06/2007 18:30,0.16,0.048
22/06/2007 19:30,0.12,0.036
22/06/2007 20:30,0.12,0.036
22/06/2007 21:30,0.12,0.036
22/06/2007 22:30,0.12,0.036
22/06/2007 23:30,0.12,0.036
23/06/2007 00:30,0.12,0.036
23/06/2007 01:30,0.12,0.036
23/06/2007 02:30,0.16,0.048
23/06/2007 03:30,0.16,0.048
23/06/2007 04:30,0.16,0.048
23/06/2007 05:30,0.16,0.048
23/06/2007 06:30,0.16,0.048
23/06/2007 07:30,0.16,0.048
23/06/2007 08:30,0.16,0.048
23/06/2007 09:30,0.16,0.048
23/06/2007 10:30,0.2,0.06
23/06/2007 11:30,0.12,0.036
23/06/2007 12:30,0.12,0.036
23/06/2007 13:30,0.16,0.048
23/06/2007 14:30,0.12,0.036
23/06/2007 15:30,0.12,0.036
23/06/2007 16:30,0.12,0.036
23/06/2007 17:30,0.12,0.036
23/06/2007 18:30,0.08,0.024
23/06/2007 19:30,0.16,0.048
23/06/2007 20:30,0.23,0.069
23/06/2007 21:30,0.23,0.069
23/06/2007 22:30,0.27,0.081
23/06/2007 23:30,0.23,0.069
24/06/2007 00:30,0.2,0.06
24/06/2007 01:30,0.2,0.06
24/06/2007 02:30,0.2,0.06
24/06/2007 03:30,0.35,0.105
24/06/2007 04:30,0.47,0.141
24/06/2007 05:30,0.43,0.129
24/06/2007 06:30,0.39,0.117
24/06/2007 07:30,0.31,0.093
24/06/2007 08:30,0.27,0.081
24/06/2007 09:30,0.27,0.081
24/06/2007 10:30,0.27,0.081
24/06/2007 11:30,0.23,0.069
24/06/2007 12:30,0.23,0.069
24/06/2007 13:30,0.23,0.069
24/06/2007 14:30,0.2,0.06
24/06/2007 15:30,0.2,0.06
24/06/2007 16:30,0.2,0.06
24/06/2007 17:30,0.23,0.069
24/06/2007 18:30,0.23,0.069
24/06/2007 19:30,0.23,0.069
24/06/2007 20:30,0.23,0.069
24/06/2007 21:30,0.23,0.069
24/06/2007 22:30,0.31,0.093
24/06/2007 23:30,0.31,0.093
25/06/2007 00:30,0.35,0.105
25/06/2007 01:30,0.31,0.093
25/06/2007 02:30,0.31,0.093
25/06/2007 03:30,0.31,0.093
25/06/2007 04:30,0.35,0.105
25/06/2007 05:30,0.31,0.093
25/06/2007 06:30,0.31,0.093
25/06/2007 07:30,0.27,0.081
25/06/2007 08:30,0.23,0.069
25/06/2007 09:30,0.23,0.069
25/06/2007 10:30,0.27,0.081
25/06/2007 11:30,0.2,0.06
25/06/2007 12:30,0.2,0.06
25/06/2007 13:30,0.2,0.06
25/06/2007 14:30,0.2,0.06
25/06/2007 15:30,0.2,0.06
25/06/2007 16:30,0.2,0.06
25/06/2007 17:30,0.2,0.06
25/06/2007 18:30,0.2,0.06
25/06/2007 19:30,0.23,0.069
25/06/2007 20:30,0.23,0.069
25/06/2007 21:30,0.23,0.069
25/06/2007 22:30,0.23,0.069
25/06/2007 23:30,0.23,0.069
26/06/2007 00:30,0.23,0.069
26/06/2007 01:30,0.23,0.069
26/06/2007 02:30,0.23,0.069
26/06/2007 03:30,0.2,0.06
26/06/2007 04:30,0.2,0.06
26/06/2007 05:30,0.2,0.06
26/06/2007 06:30,0.2,0.06
26/06/2007 07:30,0.2,0.06
26/06/2007 08:30,0.2,0.06
26/06/2007 09:30,0.27,0.081
26/06/2007 10:30,0.23,0.069
26/06/2007 11:30,0.2,0.06
26/06/2007 12:30,0.2,0.06
26/06/2007 13:30,0.23,0.069
26/06/2007 14:30,0.16,0.048
26/06/2007 15:30,0.2,0.06
26/06/2007 16:30,0.2,0.06
26/06/2007 17:30,0.2,0.06
26/06/2007 18:30,0.2,0.06
26/06/2007 19:30,0.2,0.06
26/06/2007 20:30,0.23,0.069
26/06/2007 21:30,0.23,0.069
26/06/2007 22:30,0.27,0.081
26/06/2007 23:30,0.27,0.081
27/06/2007 00:30,0.23,0.069
27/06/2007 01:30,0.2,0.06
27/06/2007 02:30,0.23,0.069
27/06/2007 03:30,0.23,0.069
27/06/2007 04:30,0.2,0.06
27/06/2007 05:30,0.2,0.06
27/06/2007 06:30,0.16,0.048
27/06/2007 07:30,0.16,0.048
27/06/2007 08:30,0.16,0.048
27/06/2007 09:30,0.16,0.048
27/06/2007 10:30,0.16,0.048
27/06/2007 11:30,0.23,0.069
27/06/2007 12:30,0.2,0.06
27/06/2007 13:30,0.2,0.06
27/06/2007 14:30,0.2,0.06
27/06/2007 15:30,0.2,0.06
27/06/2007 16:30,0.23,0.069
27/06/2007 17:30,0.31,0.093
27/06/2007 18:30,0.31,0.093
27/06/2007 19:30,0.31,0.093
27/06/2007 20:30,0.35,0.105
27/06/2007 21:30,0.39,0.117
27/06/2007 22:30,0.39,0.117
27/06/2007 23:30,0.43,0.129
28/06/2007 00:30,0.94,0.282
28/06/2007 01:30,0.94,0.282
28/06/2007 02:30,0.94,0.282
28/06/2007 03:30,0.86,0.258
28/06/2007 04:30,0.82,0.246
28/06/2007 05:30,0.66,0.198
28/06/2007 06:30,0.66,0.198
28/06/2007 07:30,0.7,0.21
28/06/2007 08:30,0.78,0.234
28/06/2007 09:30,0.86,0.258
28/06/2007 10:30,0.86,0.258
28/06/2007 11:30,0.78,0.234
28/06/2007 12:30,0.78,0.234
28/06/2007 13:30,0.66,0.198
28/06/2007 14:30,0.63,0.189
28/06/2007 15:30,0.55,0.165
28/06/2007 16:30,0.63,0.189
28/06/2007 17:30,0.7,0.21
28/06/2007 18:30,0.9,0.27
28/06/2007 19:30,1.25,0.375
28/06/2007 20:30,1.72,0.516
28/06/2007 21:30,1.91,0.573
28/06/2007 22:30,1.99,0.597
28/06/2007 23:30,1.76,0.528
29/06/2007 00:30,1.48,0.444
29/06/2007 01:30,0.98,0.294
29/06/2007 02:30,0.82,0.246
29/06/2007 03:30,0.66,0.198
29/06/2007 04:30,0.59,0.177
29/06/2007 05:30,0.51,0.153
29/06/2007 06:30,0.47,0.141
29/06/2007 07:30,0.39,0.117
29/06/2007 08:30,0.39,0.117
29/06/2007 09:30,0.35,0.105
29/06/2007 10:30,0.27,0.081
29/06/2007 11:30,0.27,0.081
29/06/2007 12:30,0.27,0.081
29/06/2007 13:30,0.23,0.069
29/06/2007 14:30,0.23,0.069
29/06/2007 15:30,0.23,0.069
29/06/2007 16:30,0.27,0.081
29/06/2007 17:30,0.23,0.069
29/06/2007 18:30,0.23,0.069
29/06/2007 19:30,0.2,0.06
29/06/2007 20:30,0.2,0.06
29/06/2007 21:30,0.2,0.06
29/06/2007 22:30,0.2,0.06
29/06/2007 23:30,0.27,0.081
30/06/2007 00:30,0.23,0.069
30/06/2007 01:30,0.23,0.069
30/06/2007 02:30,0.2,0.06
30/06/2007 03:30,0.2,0.06
30/06/2007 04:30,0.2,0.06
30/06/2007 05:30,0.2,0.06
30/06/2007 06:30,0.16,0.048
30/06/2007 07:30,0.16,0.048
30/06/2007 08:30,0.16,0.048
30/06/2007 09:30,0.16,0.048
30/06/2007 10:30,0.2,0.06
30/06/2007 11:30,0.16,0.048
30/06/2007 12:30,0.12,0.036
30/06/2007 13:30,0.16,0.048
30/06/2007 14:30,0.16,0.048
30/06/2007 15:30,0.2,0.06
30/06/2007 16:30,0.2,0.06
30/06/2007 17:30,0.2,0.06
30/06/2007 18:30,0.23,0.069
30/06/2007 19:30,0.23,0.069
30/06/2007 20:30,0.27,0.081
30/06/2007 21:30,0.27,0.081
30/06/2007 22:30,0.27,0.081
30/06/2007 23:30,0.23,0.069
07/01/2007 00:30,0.23,0.069
07/01/2007 01:30,0.23,0.069
07/01/2007 02:30,0.23,0.069
07/01/2007 03:30,0.2,0.06
07/01/2007 04:30,0.16,0.048
07/01/2007 05:30,0.12,0.036
07/01/2007 06:30,0.12,0.036
07/01/2007 07:30,0.12,0.036
07/01/2007 08:30,0.16,0.048
07/01/2007 09:30,0.12,0.036
07/01/2007 10:30,0.12,0.036
07/01/2007 11:30,0.12,0.036
07/01/2007 12:30,0.12,0.036
07/01/2007 13:30,0.08,0.024
07/01/2007 14:30,0.08,0.024
07/01/2007 15:30,0.08,0.024
07/01/2007 16:30,0.08,0.024
07/01/2007 17:30,0.08,0.024
07/01/2007 18:30,0.08,0.024
07/01/2007 19:30,0.08,0.024
07/01/2007 20:30,0.08,0.024
07/01/2007 21:30,0.08,0.024
07/01/2007 22:30,0.08,0.024
07/01/2007 23:30,0.12,0.036
07/02/2007 00:30,0.16,0.048
07/02/2007 01:30,0.12,0.036
07/02/2007 02:30,0.12,0.036
07/02/2007 03:30,0.12,0.036
07/02/2007 04:30,0.08,0.024
07/02/2007 05:30,0.08,0.024
07/02/2007 06:30,0.08,0.024
07/02/2007 07:30,0.08,0.024
07/02/2007 08:30,0.08,0.024
07/02/2007 09:30,0.08,0.024
07/02/2007 10:30,0.16,0.048
07/02/2007 11:30,0.2,0.06
07/02/2007 12:30,0.2,0.06
07/02/2007 13:30,0.2,0.06
07/02/2007 14:30,0.2,0.06
07/02/2007 15:30,0.23,0.069
07/02/2007 16:30,0.23,0.069
